41.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
16:26:40.1 (1047400)|USER_INFO|[EXTERNAL]|0051I000001HhoW|mark.hausknecht@atginfo.com.apexbootcamp|Pacific Standard Time|GMT-07:00
16:26:40.1 (1073817)|EXECUTION_STARTED
16:26:40.1 (1078590)|CODE_UNIT_STARTED|[EXTERNAL]|execute_anonymous_apex
16:26:41.510 (1545177295)|VARIABLE_ASSIGNMENT|[47]|contactNumber|1
16:26:41.510 (1545189857)|HEAP_ALLOCATE|[48]|Bytes:5
16:26:41.510 (1545194074)|STATEMENT_EXECUTE|[47]
16:26:41.510 (1545195146)|STATEMENT_EXECUTE|[48]
16:26:41.510 (1545206679)|HEAP_ALLOCATE|[48]|Bytes:4
16:26:41.510 (1545222158)|HEAP_ALLOCATE|[49]|Bytes:1
16:26:41.510 (1545230266)|HEAP_ALLOCATE|[49]|Bytes:21
16:26:41.510 (1545247645)|VARIABLE_ASSIGNMENT|[48]|this.FirstName|"Contact First Name:  (1 more) ..."|0x431f9f47
16:26:41.510 (1545260030)|HEAP_ALLOCATE|[50]|Bytes:1
16:26:41.510 (1545267720)|HEAP_ALLOCATE|[50]|Bytes:20
16:26:41.510 (1545284598)|VARIABLE_ASSIGNMENT|[48]|this.LastName|"Contact Last Name: 1"|0x431f9f47
16:26:41.510 (1545300415)|VARIABLE_ASSIGNMENT|[48]|this.AccountId|"0011I000007rfkkQAA"|0x431f9f47
16:26:41.510 (1545309591)|VARIABLE_SCOPE_BEGIN|[48]|newContact|Contact|true|false
16:26:41.510 (1545321611)|VARIABLE_ASSIGNMENT|[48]|newContact|{"FirstName":"Contact First Name:  (1 more) ...","LastName":"Contact Last Name: 1","AccountId":"0011I000007rfkkQAA"}|0x431f9f47
16:26:41.510 (1545327348)|STATEMENT_EXECUTE|[53]
16:26:41.510 (1545351726)|HEAP_ALLOCATE|[53]|Bytes:102
16:26:41.510 (1545361389)|HEAP_ALLOCATE|[53]|Bytes:113
16:26:41.510 (1545367120)|USER_DEBUG|[53]|DEBUG|newContact Contact:{FirstName=Contact First Name: 1, LastName=Contact Last Name: 1, AccountId=0011I000007rfkkQAA}
16:26:41.510 (1545373221)|STATEMENT_EXECUTE|[55]
16:26:41.510 (1545378557)|METHOD_EXIT|[31]|01p1I000008l70a|Day4CreateAccountsWIthContacts.createContact(Id, Integer)
16:26:41.510 (1545387137)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:26:41.510 (1545391708)|STATEMENT_EXECUTE|[32]
16:26:41.510 (1545397793)|METHOD_ENTRY|[32]|01p1I000008l70a|Day4CreateAccountsWIthContacts.createContact(Id, Integer)
16:26:41.510 (1545402709)|VARIABLE_SCOPE_BEGIN|[47]|accountId|Id|false|false
16:26:41.510 (1545452762)|VARIABLE_ASSIGNMENT|[47]|accountId|"0011I000007rfkkQAA"
16:26:41.510 (1545458112)|VARIABLE_SCOPE_BEGIN|[47]|contactNumber|Integer|false|false
16:26:41.510 (1545465421)|VARIABLE_ASSIGNMENT|[47]|contactNumber|2
16:26:41.510 (1545477577)|HEAP_ALLOCATE|[48]|Bytes:5
16:26:41.510 (1545481202)|STATEMENT_EXECUTE|[47]
16:26:41.510 (1545482195)|STATEMENT_EXECUTE|[48]
16:26:41.510 (1545494722)|HEAP_ALLOCATE|[48]|Bytes:4
16:26:41.510 (1545509572)|HEAP_ALLOCATE|[49]|Bytes:1
16:26:41.510 (1545517320)|HEAP_ALLOCATE|[49]|Bytes:21
16:26:41.510 (1545534177)|VARIABLE_ASSIGNMENT|[48]|this.FirstName|"Contact First Name:  (1 more) ..."|0x135375d2
16:26:41.510 (1545547036)|HEAP_ALLOCATE|[50]|Bytes:1
16:26:41.510 (1545555205)|HEAP_ALLOCATE|[50]|Bytes:20
16:26:41.510 (1545567055)|VARIABLE_ASSIGNMENT|[48]|this.LastName|"Contact Last Name: 2"|0x135375d2
16:26:41.510 (1545580080)|VARIABLE_ASSIGNMENT|[48]|this.AccountId|"0011I000007rfkkQAA"|0x135375d2
16:26:41.510 (1545588633)|VARIABLE_SCOPE_BEGIN|[48]|newContact|Contact|true|false
16:26:41.510 (1545600211)|VARIABLE_ASSIGNMENT|[48]|newContact|{"FirstName":"Contact First Name:  (1 more) ...","LastName":"Contact Last Name: 2","AccountId":"0011I000007rfkkQAA"}|0x135375d2
16:26:41.510 (1545605686)|STATEMENT_EXECUTE|[53]
16:26:41.510 (1545625199)|HEAP_ALLOCATE|[53]|Bytes:102
16:26:41.510 (1545634659)|HEAP_ALLOCATE|[53]|Bytes:113
16:26:41.510 (1545640958)|USER_DEBUG|[53]|DEBUG|newContact Contact:{FirstName=Contact First Name: 2, LastName=Contact Last Name: 2, AccountId=0011I000007rfkkQAA}
16:26:41.510 (1545647037)|STATEMENT_EXECUTE|[55]
16:26:41.510 (1545652139)|METHOD_EXIT|[32]|01p1I000008l70a|Day4CreateAccountsWIthContacts.createContact(Id, Integer)
16:26:41.510 (1545659575)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:26:41.510 (1545670343)|HEAP_ALLOCATE|[30]|Bytes:5
16:26:41.510 (1545679850)|HEAP_ALLOCATE|[30]|Bytes:12
16:26:41.510 (1545685673)|VARIABLE_SCOPE_BEGIN|[30]|currAccount|Account|true|false
16:26:41.510 (1545696598)|VARIABLE_ASSIGNMENT|[30]|currAccount|{"Name":"myAccount-55","Id":"0011I000007rfklQAA"}|0x10d9382e
16:26:41.510 (1545701852)|STATEMENT_EXECUTE|[30]
16:26:41.510 (1545702848)|STATEMENT_EXECUTE|[31]
16:26:41.510 (1545709438)|METHOD_ENTRY|[31]|01p1I000008l70a|Day4CreateAccountsWIthContacts.createContact(Id, Integer)
16:26:41.510 (1545714916)|VARIABLE_SCOPE_BEGIN|[47]|accountId|Id|false|false
16:26:41.510 (1545765617)|VARIABLE_ASSIGNMENT|[47]|accountId|"0011I000007rfklQAA"
16:26:41.510 (1545771251)|VARIABLE_SCOPE_BEGIN|[47]|contactNumber|Integer|false|false
16:26:41.510 (1545777986)|VARIABLE_ASSIGNMENT|[47]|contactNumber|1
16:26:41.510 (1545790883)|HEAP_ALLOCATE|[48]|Bytes:5
16:26:41.510 (1545794712)|STATEMENT_EXECUTE|[47]
16:26:41.510 (1545795876)|STATEMENT_EXECUTE|[48]
16:26:41.510 (1545807533)|HEAP_ALLOCATE|[48]|Bytes:4
16:26:41.510 (1545822667)|HEAP_ALLOCATE|[49]|Bytes:1
16:26:41.510 (1545830411)|HEAP_ALLOCATE|[49]|Bytes:21
16:26:41.510 (1545847570)|VARIABLE_ASSIGNMENT|[48]|this.FirstName|"Contact First Name:  (1 more) ..."|0x1e9426fd
16:26:41.510 (1545860002)|HEAP_ALLOCATE|[50]|Bytes:1
16:26:41.510 (1545868260)|HEAP_ALLOCATE|[50]|Bytes:20
16:26:41.510 (1545879970)|VARIABLE_ASSIGNMENT|[48]|this.LastName|"Contact Last Name: 1"|0x1e9426fd
16:26:41.510 (1545892710)|VARIABLE_ASSIGNMENT|[48]|this.AccountId|"0011I000007rfklQAA"|0x1e9426fd
16:26:41.510 (1545901261)|VARIABLE_SCOPE_BEGIN|[48]|newContact|Contact|true|false
16:26:41.510 (1545912390)|VARIABLE_ASSIGNMENT|[48]|newContact|{"FirstName":"Contact First Name:  (1 more) ...","LastName":"Contact Last Name: 1","AccountId":"0011I000007rfklQAA"}|0x1e9426fd
16:26:41.510 (1545917745)|STATEMENT_EXECUTE|[53]
16:26:41.510 (1545937678)|HEAP_ALLOCATE|[53]|Bytes:102
16:26:41.510 (1545947450)|HEAP_ALLOCATE|[53]|Bytes:113
16:26:41.510 (1545953026)|USER_DEBUG|[53]|DEBUG|newContact Contact:{FirstName=Contact First Name: 1, LastName=Contact Last Name: 1, AccountId=0011I000007rfklQAA}
16:26:41.510 (1545958960)|STATEMENT_EXECUTE|[55]
16:26:41.510 (1545964173)|METHOD_EXIT|[31]|01p1I000008l70a|Day4CreateAccountsWIthContacts.createContact(Id, Integer)
16:26:41.510 (1545972313)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:26:41.510 (1545976550)|STATEMENT_EXECUTE|[32]
16:26:41.510 (1545982683)|METHOD_ENTRY|[32]|01p1I000008l70a|Day4CreateAccountsWIthContacts.createContact(Id, Integer)
16:26:41.510 (1545987907)|VARIABLE_SCOPE_BEGIN|[47]|accountId|Id|false|false
16:26:41.510 (1546037793)|VARIABLE_ASSIGNMENT|[47]|accountId|"0011I000007rfklQAA"
16:26:41.510 (1546043262)|VARIABLE_SCOPE_BEGIN|[47]|contactNumber|Integer|false|false
16:26:41.510 (1546050403)|VARIABLE_ASSIGNMENT|[47]|contactNumber|2
16:26:41.510 (1546063096)|HEAP_ALLOCATE|[48]|Bytes:5
16:26:41.510 (1546067026)|STATEMENT_EXECUTE|[47]
16:26:41.510 (1546068042)|STATEMENT_EXECUTE|[48]
16:26:41.510 (1546079835)|HEAP_ALLOCATE|[48]|Bytes:4
16:26:41.510 (1546094311)|HEAP_ALLOCATE|[49]|Bytes:1
16:26:41.510 (1546102332)|HEAP_ALLOCATE|[49]|Bytes:21
16:26:41.510 (1546119592)|VARIABLE_ASSIGNMENT|[48]|this.FirstName|"Contact First Name:  (1 more) ..."|0x56acf052
16:26:41.510 (1546132127)|HEAP_ALLOCATE|[50]|Bytes:1
16:26:41.510 (1546140033)|HEAP_ALLOCATE|[50]|Bytes:20
16:26:41.510 (1546150963)|VARIABLE_ASSIGNMENT|[48]|this.LastName|"Contact Last Name: 2"|0x56acf052
16:26:41.510 (1546163676)|VARIABLE_ASSIGNMENT|[48]|this.AccountId|"0011I000007rfklQAA"|0x56acf052
16:26:41.510 (1546172616)|VARIABLE_SCOPE_BEGIN|[48]|newContact|Contact|true|false
16:26:41.510 (1546184621)|VARIABLE_ASSIGNMENT|[48]|newContact|{"FirstName":"Contact First Name:  (1 more) ...","LastName":"Contact Last Name: 2","AccountId":"0011I000007rfklQAA"}|0x56acf052
16:26:41.510 (1546190218)|STATEMENT_EXECUTE|[53]
16:26:41.510 (1546209981)|HEAP_ALLOCATE|[53]|Bytes:102
16:26:41.510 (1546219136)|HEAP_ALLOCATE|[53]|Bytes:113
16:26:41.510 (1546225188)|USER_DEBUG|[53]|DEBUG|newContact Contact:{FirstName=Contact First Name: 2, LastName=Contact Last Name: 2, AccountId=0011I000007rfklQAA}
16:26:41.510 (1546230908)|STATEMENT_EXECUTE|[55]
16:26:41.510 (1546236568)|METHOD_EXIT|[32]|01p1I000008l70a|Day4CreateAccountsWIthContacts.createContact(Id, Integer)
16:26:41.510 (1546244088)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:26:41.510 (1546254626)|HEAP_ALLOCATE|[30]|Bytes:5
16:26:41.510 (1546264400)|HEAP_ALLOCATE|[30]|Bytes:12
16:26:41.510 (1546269542)|VARIABLE_SCOPE_BEGIN|[30]|currAccount|Account|true|false
16:26:41.510 (1546280543)|VARIABLE_ASSIGNMENT|[30]|currAccount|{"Name":"myAccount-56","Id":"0011I000007rfkmQAA"}|0x188fc3c0
16:26:41.510 (1546285614)|STATEMENT_EXECUTE|[30]
16:26:41.510 (1546286587)|STATEMENT_EXECUTE|[31]
16:26:41.510 (1546292912)|METHOD_ENTRY|[31]|01p1I000008l70a|Day4CreateAccountsWIthContacts.createContact(Id, Integer)
16:26:41.510 (1546297895)|VARIABLE_SCOPE_BEGIN|[47]|accountId|Id|false|false
16:26:41.510 (1546351328)|VARIABLE_ASSIGNMENT|[47]|accountId|"0011I000007rfkmQAA"
16:26:41.510 (1546356319)|VARIABLE_SCOPE_BEGIN|[47]|contactNumber|Integer|false|false
16:26:41.510 (1546363582)|VARIABLE_ASSIGNMENT|[47]|contactNumber|1
16:26:41.510 (1546376186)|HEAP_ALLOCATE|[48]|Bytes:5
16:26:41.510 (1546379977)|STATEMENT_EXECUTE|[47]
16:26:41.510 (1546381006)|STATEMENT_EXECUTE|[48]
16:26:41.510 (1546392696)|HEAP_ALLOCATE|[48]|Bytes:4
16:26:41.510 (1546408312)|HEAP_ALLOCATE|[49]|Bytes:1
16:26:41.510 (1546415967)|HEAP_ALLOCATE|[49]|Bytes:21
16:26:41.510 (1546432824)|VARIABLE_ASSIGNMENT|[48]|this.FirstName|"Contact First Name:  (1 more) ..."|0x6976a867
16:26:41.510 (1546445589)|HEAP_ALLOCATE|[50]|Bytes:1
16:26:41.510 (1546453197)|HEAP_ALLOCATE|[50]|Bytes:20
16:26:41.510 (1546465182)|VARIABLE_ASSIGNMENT|[48]|this.LastName|"Contact Last Name: 1"|0x6976a867
16:26:41.510 (1546477870)|VARIABLE_ASSIGNMENT|[48]|this.AccountId|"0011I000007rfkmQAA"|0x6976a867
16:26:41.510 (1546487036)|VARIABLE_SCOPE_BEGIN|[48]|newContact|Contact|true|false
16:26:41.510 (1546498861)|VARIABLE_ASSIGNMENT|[48]|newContact|{"FirstName":"Contact First Name:  (1 more) ...","LastName":"Contact Last Name: 1","AccountId":"0011I000007rfkmQAA"}|0x6976a867
16:26:41.510 (1546504241)|STATEMENT_EXECUTE|[53]
16:26:41.510 (1546523807)|HEAP_ALLOCATE|[53]|Bytes:102
16:26:41.510 (1546533126)|HEAP_ALLOCATE|[53]|Bytes:113
16:26:41.510 (1546538849)|USER_DEBUG|[53]|DEBUG|newContact Contact:{FirstName=Contact First Name: 1, LastName=Contact Last Name: 1, AccountId=0011I000007rfkmQAA}
16:26:41.510 (1546545001)|STATEMENT_EXECUTE|[55]
16:26:41.510 (1546550197)|METHOD_EXIT|[31]|01p1I000008l70a|Day4CreateAccountsWIthContacts.createContact(Id, Integer)
16:26:41.510 (1546557195)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:26:41.510 (1546561640)|STATEMENT_EXECUTE|[32]
16:26:41.510 (1546567446)|METHOD_ENTRY|[32]|01p1I000008l70a|Day4CreateAccountsWIthContacts.createContact(Id, Integer)
16:26:41.510 (1546571739)|VARIABLE_SCOPE_BEGIN|[47]|accountId|Id|false|false
16:26:41.510 (1546621431)|VARIABLE_ASSIGNMENT|[47]|accountId|"0011I000007rfkmQAA"
16:26:41.510 (1546626825)|VARIABLE_SCOPE_BEGIN|[47]|contactNumber|Integer|false|false
16:26:41.510 (1546633663)|VARIABLE_ASSIGNMENT|[47]|contactNumber|2
16:26:41.510 (1546645979)|HEAP_ALLOCATE|[48]|Bytes:5
16:26:41.510 (1546649500)|STATEMENT_EXECUTE|[47]
16:26:41.510 (1546650751)|STATEMENT_EXECUTE|[48]
16:26:41.510 (1546661776)|HEAP_ALLOCATE|[48]|Bytes:4
16:26:41.510 (1546676318)|HEAP_ALLOCATE|[49]|Bytes:1
16:26:41.510 (1546684205)|HEAP_ALLOCATE|[49]|Bytes:21
16:26:41.510 (1546701705)|VARIABLE_ASSIGNMENT|[48]|this.FirstName|"Contact First Name:  (1 more) ..."|0x6183ad7e
16:26:41.510 (1546714942)|HEAP_ALLOCATE|[50]|Bytes:1
16:26:41.510 (1546722973)|HEAP_ALLOCATE|[50]|Bytes:20
16:26:41.510 (1546734403)|VARIABLE_ASSIGNMENT|[48]|this.LastName|"Contact Last Name: 2"|0x6183ad7e
16:26:41.510 (1546746776)|VARIABLE_ASSIGNMENT|[48]|this.AccountId|"0011I000007rfkmQAA"|0x6183ad7e
16:26:41.510 (1546755285)|VARIABLE_SCOPE_BEGIN|[48]|newContact|Contact|true|false
16:26:41.510 (1546767434)|VARIABLE_ASSIGNMENT|[48]|newContact|{"FirstName":"Contact First Name:  (1 more) ...","LastName":"Contact Last Name: 2","AccountId":"0011I000007rfkmQAA"}|0x6183ad7e
16:26:41.510 (1546773097)|STATEMENT_EXECUTE|[53]
16:26:41.510 (1546793057)|HEAP_ALLOCATE|[53]|Bytes:102
16:26:41.510 (1546803028)|HEAP_ALLOCATE|[53]|Bytes:113
16:26:41.510 (1546808494)|USER_DEBUG|[53]|DEBUG|newContact Contact:{FirstName=Contact First Name: 2, LastName=Contact Last Name: 2, AccountId=0011I000007rfkmQAA}
16:26:41.510 (1546813918)|STATEMENT_EXECUTE|[55]
16:26:41.510 (1546819097)|METHOD_EXIT|[32]|01p1I000008l70a|Day4CreateAccountsWIthContacts.createContact(Id, Integer)
16:26:41.510 (1546826768)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:26:41.510 (1546836996)|HEAP_ALLOCATE|[30]|Bytes:5
16:26:41.510 (1546846877)|HEAP_ALLOCATE|[30]|Bytes:12
16:26:41.510 (1546851864)|VARIABLE_SCOPE_BEGIN|[30]|currAccount|Account|true|false
16:26:41.510 (1546863376)|VARIABLE_ASSIGNMENT|[30]|currAccount|{"Name":"myAccount-57","Id":"0011I000007rfknQAA"}|0x2c524229
16:26:41.510 (1546868483)|STATEMENT_EXECUTE|[30]
16:26:41.510 (1546869439)|STATEMENT_EXECUTE|[31]
16:26:41.510 (1546875793)|METHOD_ENTRY|[31]|01p1I000008l70a|Day4CreateAccountsWIthContacts.createContact(Id, Integer)
16:26:41.510 (1546880367)|VARIABLE_SCOPE_BEGIN|[47]|accountId|Id|false|false
16:26:41.510 (1546930295)|VARIABLE_ASSIGNMENT|[47]|accountId|"0011I000007rfknQAA"
16:26:41.510 (1546935530)|VARIABLE_SCOPE_BEGIN|[47]|contactNumber|Integer|false|false
16:26:41.510 (1546942337)|VARIABLE_ASSIGNMENT|[47]|contactNumber|1
16:26:41.510 (1546954656)|HEAP_ALLOCATE|[48]|Bytes:5
16:26:41.510 (1546958471)|STATEMENT_EXECUTE|[47]
16:26:41.510 (1546959540)|STATEMENT_EXECUTE|[48]
16:26:41.510 (1546970958)|HEAP_ALLOCATE|[48]|Bytes:4
16:26:41.510 (1546985584)|HEAP_ALLOCATE|[49]|Bytes:1
16:26:41.510 (1546993608)|HEAP_ALLOCATE|[49]|Bytes:21
16:26:41.510 (1547010049)|VARIABLE_ASSIGNMENT|[48]|this.FirstName|"Contact First Name:  (1 more) ..."|0x5e9fdc7d
16:26:41.510 (1547023937)|HEAP_ALLOCATE|[50]|Bytes:1
16:26:41.510 (1547031808)|HEAP_ALLOCATE|[50]|Bytes:20
16:26:41.510 (1547043211)|VARIABLE_ASSIGNMENT|[48]|this.LastName|"Contact Last Name: 1"|0x5e9fdc7d
16:26:41.510 (1547056157)|VARIABLE_ASSIGNMENT|[48]|this.AccountId|"0011I000007rfknQAA"|0x5e9fdc7d
16:26:41.510 (1547065385)|VARIABLE_SCOPE_BEGIN|[48]|newContact|Contact|true|false
16:26:41.510 (1547076776)|VARIABLE_ASSIGNMENT|[48]|newContact|{"FirstName":"Contact First Name:  (1 more) ...","LastName":"Contact Last Name: 1","AccountId":"0011I000007rfknQAA"}|0x5e9fdc7d
16:26:41.510 (1547082374)|STATEMENT_EXECUTE|[53]
16:26:41.510 (1547102029)|HEAP_ALLOCATE|[53]|Bytes:102
16:26:41.510 (1547111545)|HEAP_ALLOCATE|[53]|Bytes:113
16:26:41.510 (1547117881)|USER_DEBUG|[53]|DEBUG|newContact Contact:{FirstName=Contact First Name: 1, LastName=Contact Last Name: 1, AccountId=0011I000007rfknQAA}
16:26:41.510 (1547124010)|STATEMENT_EXECUTE|[55]
16:26:41.510 (1547129434)|METHOD_EXIT|[31]|01p1I000008l70a|Day4CreateAccountsWIthContacts.createContact(Id, Integer)
16:26:41.510 (1547136772)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:26:41.510 (1547141623)|STATEMENT_EXECUTE|[32]
16:26:41.510 (1547147468)|METHOD_ENTRY|[32]|01p1I000008l70a|Day4CreateAccountsWIthContacts.createContact(Id, Integer)
16:26:41.510 (1547152454)|VARIABLE_SCOPE_BEGIN|[47]|accountId|Id|false|false
16:26:41.510 (1547202460)|VARIABLE_ASSIGNMENT|[47]|accountId|"0011I000007rfknQAA"
16:26:41.510 (1547207853)|VARIABLE_SCOPE_BEGIN|[47]|contactNumber|Integer|false|false
16:26:41.510 (1547214719)|VARIABLE_ASSIGNMENT|[47]|contactNumber|2
16:26:41.510 (1547226630)|HEAP_ALLOCATE|[48]|Bytes:5
16:26:41.510 (1547230551)|STATEMENT_EXECUTE|[47]
16:26:41.510 (1547231577)|STATEMENT_EXECUTE|[48]
16:26:41.510 (1547242610)|HEAP_ALLOCATE|[48]|Bytes:4
16:26:41.510 (1547256947)|HEAP_ALLOCATE|[49]|Bytes:1
16:26:41.510 (1547265348)|HEAP_ALLOCATE|[49]|Bytes:21
16:26:41.510 (1547281573)|VARIABLE_ASSIGNMENT|[48]|this.FirstName|"Contact First Name:  (1 more) ..."|0x6f00999c
16:26:41.510 (1547293898)|HEAP_ALLOCATE|[50]|Bytes:1
16:26:41.510 (1547301707)|HEAP_ALLOCATE|[50]|Bytes:20
16:26:41.510 (1547317252)|VARIABLE_ASSIGNMENT|[48]|this.LastName|"Contact Last Name: 2"|0x6f00999c
16:26:41.510 (1547331027)|VARIABLE_ASSIGNMENT|[48]|this.AccountId|"0011I000007rfknQAA"|0x6f00999c
16:26:41.510 (1547340758)|VARIABLE_SCOPE_BEGIN|[48]|newContact|Contact|true|false
16:26:41.510 (1547367473)|VARIABLE_ASSIGNMENT|[48]|newContact|{"FirstName":"Contact First Name:  (1 more) ...","LastName":"Contact Last Name: 2","AccountId":"0011I000007rfknQAA"}|0x6f00999c
16:26:41.510 (1547373529)|STATEMENT_EXECUTE|[53]
16:26:41.510 (1547394774)|HEAP_ALLOCATE|[53]|Bytes:102
16:26:41.510 (1547404439)|HEAP_ALLOCATE|[53]|Bytes:113
16:26:41.510 (1547410125)|USER_DEBUG|[53]|DEBUG|newContact Contact:{FirstName=Contact First Name: 2, LastName=Contact Last Name: 2, AccountId=0011I000007rfknQAA}
16:26:41.510 (1547416695)|STATEMENT_EXECUTE|[55]
16:26:41.510 (1547421915)|METHOD_EXIT|[32]|01p1I000008l70a|Day4CreateAccountsWIthContacts.createContact(Id, Integer)
16:26:41.510 (1547429648)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:26:41.510 (1547441146)|HEAP_ALLOCATE|[30]|Bytes:5
16:26:41.510 (1547450664)|HEAP_ALLOCATE|[30]|Bytes:12
16:26:41.510 (1547455941)|VARIABLE_SCOPE_BEGIN|[30]|currAccount|Account|true|false
16:26:41.510 (1547467386)|VARIABLE_ASSIGNMENT|[30]|currAccount|{"Name":"myAccount-58","Id":"0011I000007rfkoQAA"}|0x3dee30ae
16:26:41.510 (1547472339)|STATEMENT_EXECUTE|[30]
16:26:41.510 (1547473351)|STATEMENT_EXECUTE|[31]
16:26:41.510 (1547479746)|METHOD_ENTRY|[31]|01p1I000008l70a|Day4CreateAccountsWIthContacts.createContact(Id, Integer)
16:26:41.510 (1547484621)|VARIABLE_SCOPE_BEGIN|[47]|accountId|Id|false|false
16:26:41.510 (1547536143)|VARIABLE_ASSIGNMENT|[47]|accountId|"0011I000007rfkoQAA"
16:26:41.510 (1547541294)|VARIABLE_SCOPE_BEGIN|[47]|contactNumber|Integer|false|false
16:26:41.510 (1547547937)|VARIABLE_ASSIGNMENT|[47]|contactNumber|1
16:26:41.510 (1547560989)|HEAP_ALLOCATE|[48]|Bytes:5
16:26:41.510 (1547565114)|STATEMENT_EXECUTE|[47]
16:26:41.510 (1547566208)|STATEMENT_EXECUTE|[48]
16:26:41.510 (1547578028)|HEAP_ALLOCATE|[48]|Bytes:4
16:26:41.510 (1547594310)|HEAP_ALLOCATE|[49]|Bytes:1
16:26:41.510 (1547602280)|HEAP_ALLOCATE|[49]|Bytes:21
16:26:41.510 (1547619995)|VARIABLE_ASSIGNMENT|[48]|this.FirstName|"Contact First Name:  (1 more) ..."|0x3369218b
16:26:41.510 (1547633624)|HEAP_ALLOCATE|[50]|Bytes:1
16:26:41.510 (1547641990)|HEAP_ALLOCATE|[50]|Bytes:20
16:26:41.510 (1547653644)|VARIABLE_ASSIGNMENT|[48]|this.LastName|"Contact Last Name: 1"|0x3369218b
16:26:41.510 (1547666273)|VARIABLE_ASSIGNMENT|[48]|this.AccountId|"0011I000007rfkoQAA"|0x3369218b
16:26:41.510 (1547675641)|VARIABLE_SCOPE_BEGIN|[48]|newContact|Contact|true|false
16:26:41.510 (1547687228)|VARIABLE_ASSIGNMENT|[48]|newContact|{"FirstName":"Contact First Name:  (1 more) ...","LastName":"Contact Last Name: 1","AccountId":"0011I000007rfkoQAA"}|0x3369218b
16:26:41.510 (1547692286)|STATEMENT_EXECUTE|[53]
16:26:41.510 (1547711948)|HEAP_ALLOCATE|[53]|Bytes:102
16:26:41.510 (1547721523)|HEAP_ALLOCATE|[53]|Bytes:113
16:26:41.510 (1547727185)|USER_DEBUG|[53]|DEBUG|newContact Contact:{FirstName=Contact First Name: 1, LastName=Contact Last Name: 1, AccountId=0011I000007rfkoQAA}
16:26:41.510 (1547732636)|STATEMENT_EXECUTE|[55]
16:26:41.510 (1547737833)|METHOD_EXIT|[31]|01p1I000008l70a|Day4CreateAccountsWIthContacts.createContact(Id, Integer)
16:26:41.510 (1547745880)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:26:41.510 (1547750280)|STATEMENT_EXECUTE|[32]
16:26:41.510 (1547756571)|METHOD_ENTRY|[32]|01p1I000008l70a|Day4CreateAccountsWIthContacts.createContact(Id, Integer)
16:26:41.510 (1547761979)|VARIABLE_SCOPE_BEGIN|[47]|accountId|Id|false|false
16:26:41.510 (1547811615)|VARIABLE_ASSIGNMENT|[47]|accountId|"0011I000007rfkoQAA"
16:26:41.510 (1547816619)|VARIABLE_SCOPE_BEGIN|[47]|contactNumber|Integer|false|false
16:26:41.510 (1547823985)|VARIABLE_ASSIGNMENT|[47]|contactNumber|2
16:26:41.510 (1547836105)|HEAP_ALLOCATE|[48]|Bytes:5
16:26:41.510 (1547839867)|STATEMENT_EXECUTE|[47]
16:26:41.510 (1547840899)|STATEMENT_EXECUTE|[48]
16:26:41.510 (1547851966)|HEAP_ALLOCATE|[48]|Bytes:4
16:26:41.510 (1547866538)|HEAP_ALLOCATE|[49]|Bytes:1
16:26:41.510 (1547874964)|HEAP_ALLOCATE|[49]|Bytes:21
16:26:41.510 (1547892557)|VARIABLE_ASSIGNMENT|[48]|this.FirstName|"Contact First Name:  (1 more) ..."|0x4f7d82c5
16:26:41.510 (1547905142)|HEAP_ALLOCATE|[50]|Bytes:1
16:26:41.510 (1547913608)|HEAP_ALLOCATE|[50]|Bytes:20
16:26:41.510 (1547925010)|VARIABLE_ASSIGNMENT|[48]|this.LastName|"Contact Last Name: 2"|0x4f7d82c5
16:26:41.510 (1547937758)|VARIABLE_ASSIGNMENT|[48]|this.AccountId|"0011I000007rfkoQAA"|0x4f7d82c5
16:26:41.510 (1547946132)|VARIABLE_SCOPE_BEGIN|[48]|newContact|Contact|true|false
16:26:41.510 (1547958168)|VARIABLE_ASSIGNMENT|[48]|newContact|{"FirstName":"Contact First Name:  (1 more) ...","LastName":"Contact Last Name: 2","AccountId":"0011I000007rfkoQAA"}|0x4f7d82c5
16:26:41.510 (1547963887)|STATEMENT_EXECUTE|[53]
16:26:41.510 (1547983120)|HEAP_ALLOCATE|[53]|Bytes:102
16:26:41.510 (1547993067)|HEAP_ALLOCATE|[53]|Bytes:113
16:26:41.510 (1547998978)|USER_DEBUG|[53]|DEBUG|newContact Contact:{FirstName=Contact First Name: 2, LastName=Contact Last Name: 2, AccountId=0011I000007rfkoQAA}
16:26:41.510 (1548005083)|STATEMENT_EXECUTE|[55]
16:26:41.510 (1548010978)|METHOD_EXIT|[32]|01p1I000008l70a|Day4CreateAccountsWIthContacts.createContact(Id, Integer)
